class,mutant,result,index
NUMBER_SUBSTRINGS_STRING,ORIGINAL,45,8
NUMBER_SUBSTRINGS_STRING,ORIGINAL,91,9
SEARCH_AN_ELEMENT_IN_AN_ARRAY_WHERE_DIFFERENCE_BETWEEN_ADJACENT_ELEMENTS_IS_1,ORIGINAL,EXCEPTION,0
SEARCH_AN_ELEMENT_IN_AN_ARRAY_WHERE_DIFFERENCE_BETWEEN_ADJACENT_ELEMENTS_IS_1,ORIGINAL,EXCEPTION,1
SEARCH_AN_ELEMENT_IN_AN_ARRAY_WHERE_DIFFERENCE_BETWEEN_ADJACENT_ELEMENTS_IS_1,ORIGINAL,EXCEPTION,2
SEARCH_AN_ELEMENT_IN_AN_ARRAY_WHERE_DIFFERENCE_BETWEEN_ADJACENT_ELEMENTS_IS_1,ORIGINAL,EXCEPTION,3
SEARCH_AN_ELEMENT_IN_AN_ARRAY_WHERE_DIFFERENCE_BETWEEN_ADJACENT_ELEMENTS_IS_1,ORIGINAL,EXCEPTION,4
SEARCH_AN_ELEMENT_IN_AN_ARRAY_WHERE_DIFFERENCE_BETWEEN_ADJACENT_ELEMENTS_IS_1,ORIGINAL,EXCEPTION,5
SEARCH_AN_ELEMENT_IN_AN_ARRAY_WHERE_DIFFERENCE_BETWEEN_ADJACENT_ELEMENTS_IS_1,ORIGINAL,EXCEPTION,6
SEARCH_AN_ELEMENT_IN_AN_ARRAY_WHERE_DIFFERENCE_BETWEEN_ADJACENT_ELEMENTS_IS_1,ORIGINAL,EXCEPTION,7
SEARCH_AN_ELEMENT_IN_AN_ARRAY_WHERE_DIFFERENCE_BETWEEN_ADJACENT_ELEMENTS_IS_1,ORIGINAL,EXCEPTION,8
SEARCH_AN_ELEMENT_IN_AN_ARRAY_WHERE_DIFFERENCE_BETWEEN_ADJACENT_ELEMENTS_IS_1,ORIGINAL,EXCEPTION,9
PRINT_MAXIMUM_SHORTEST_DISTANCE,ORIGINAL,EXCEPTION,0
PRINT_MAXIMUM_SHORTEST_DISTANCE,ORIGINAL,EXCEPTION,1
PRINT_MAXIMUM_SHORTEST_DISTANCE,ORIGINAL,EXCEPTION,2
PRINT_MAXIMUM_SHORTEST_DISTANCE,ORIGINAL,EXCEPTION,3
PRINT_MAXIMUM_SHORTEST_DISTANCE,ORIGINAL,EXCEPTION,4
PRINT_MAXIMUM_SHORTEST_DISTANCE,ORIGINAL,EXCEPTION,5
PRINT_MAXIMUM_SHORTEST_DISTANCE,ORIGINAL,EXCEPTION,6
PRINT_MAXIMUM_SHORTEST_DISTANCE,ORIGINAL,EXCEPTION,7
PRINT_MAXIMUM_SHORTEST_DISTANCE,ORIGINAL,EXCEPTION,8
PRINT_MAXIMUM_SHORTEST_DISTANCE,ORIGINAL,EXCEPTION,9
BELL_NUMBERS_NUMBER_OF_WAYS_TO_PARTITION_A_SET,ORIGINAL,EXCEPTION,0
BELL_NUMBERS_NUMBER_OF_WAYS_TO_PARTITION_A_SET,ORIGINAL,EXCEPTION,1
BELL_NUMBERS_NUMBER_OF_WAYS_TO_PARTITION_A_SET,ORIGINAL,EXCEPTION,2
BELL_NUMBERS_NUMBER_OF_WAYS_TO_PARTITION_A_SET,ORIGINAL,EXCEPTION,3
BELL_NUMBERS_NUMBER_OF_WAYS_TO_PARTITION_A_SET,ORIGINAL,EXCEPTION,4
BELL_NUMBERS_NUMBER_OF_WAYS_TO_PARTITION_A_SET,ORIGINAL,EXCEPTION,5
BELL_NUMBERS_NUMBER_OF_WAYS_TO_PARTITION_A_SET,ORIGINAL,EXCEPTION,6
BELL_NUMBERS_NUMBER_OF_WAYS_TO_PARTITION_A_SET,ORIGINAL,EXCEPTION,7
BELL_NUMBERS_NUMBER_OF_WAYS_TO_PARTITION_A_SET,ORIGINAL,EXCEPTION,8
BELL_NUMBERS_NUMBER_OF_WAYS_TO_PARTITION_A_SET,ORIGINAL,EXCEPTION,9
COUNT_PAIRS_TWO_SORTED_ARRAYS_WHOSE_SUM_EQUAL_GIVEN_VALUE_X,ORIGINAL,EXCEPTION,0
COUNT_PAIRS_TWO_SORTED_ARRAYS_WHOSE_SUM_EQUAL_GIVEN_VALUE_X,ORIGINAL,EXCEPTION,1
COUNT_PAIRS_TWO_SORTED_ARRAYS_WHOSE_SUM_EQUAL_GIVEN_VALUE_X,ORIGINAL,EXCEPTION,2
COUNT_PAIRS_TWO_SORTED_ARRAYS_WHOSE_SUM_EQUAL_GIVEN_VALUE_X,ORIGINAL,EXCEPTION,3
COUNT_PAIRS_TWO_SORTED_ARRAYS_WHOSE_SUM_EQUAL_GIVEN_VALUE_X,ORIGINAL,EXCEPTION,4
COUNT_PAIRS_TWO_SORTED_ARRAYS_WHOSE_SUM_EQUAL_GIVEN_VALUE_X,ORIGINAL,EXCEPTION,5
COUNT_PAIRS_TWO_SORTED_ARRAYS_WHOSE_SUM_EQUAL_GIVEN_VALUE_X,ORIGINAL,EXCEPTION,6
COUNT_PAIRS_TWO_SORTED_ARRAYS_WHOSE_SUM_EQUAL_GIVEN_VALUE_X,ORIGINAL,EXCEPTION,7
COUNT_PAIRS_TWO_SORTED_ARRAYS_WHOSE_SUM_EQUAL_GIVEN_VALUE_X,ORIGINAL,EXCEPTION,8
COUNT_PAIRS_TWO_SORTED_ARRAYS_WHOSE_SUM_EQUAL_GIVEN_VALUE_X,ORIGINAL,EXCEPTION,9
PROGRAM_CHECK_ARRAY_SORTED_NOT_ITERATIVE_RECURSIVE_1,ORIGINAL,True,0
PROGRAM_CHECK_ARRAY_SORTED_NOT_ITERATIVE_RECURSIVE_1,ORIGINAL,False,1
PROGRAM_CHECK_ARRAY_SORTED_NOT_ITERATIVE_RECURSIVE_1,ORIGINAL,True,2
PROGRAM_CHECK_ARRAY_SORTED_NOT_ITERATIVE_RECURSIVE_1,ORIGINAL,False,3
PROGRAM_CHECK_ARRAY_SORTED_NOT_ITERATIVE_RECURSIVE_1,ORIGINAL,True,4
PROGRAM_CHECK_ARRAY_SORTED_NOT_ITERATIVE_RECURSIVE_1,ORIGINAL,False,5
PROGRAM_CHECK_ARRAY_SORTED_NOT_ITERATIVE_RECURSIVE_1,ORIGINAL,True,6
PROGRAM_CHECK_ARRAY_SORTED_NOT_ITERATIVE_RECURSIVE_1,ORIGINAL,False,7
PROGRAM_CHECK_ARRAY_SORTED_NOT_ITERATIVE_RECURSIVE_1,ORIGINAL,True,8
PROGRAM_CHECK_ARRAY_SORTED_NOT_ITERATIVE_RECURSIVE_1,ORIGINAL,False,9
CHECK_ARRAY_CONTAINS_CONTIGUOUS_INTEGERS_DUPLICATES_ALLOWED,ORIGINAL,EXCEPTION,0
CHECK_ARRAY_CONTAINS_CONTIGUOUS_INTEGERS_DUPLICATES_ALLOWED,ORIGINAL,EXCEPTION,1
CHECK_ARRAY_CONTAINS_CONTIGUOUS_INTEGERS_DUPLICATES_ALLOWED,ORIGINAL,EXCEPTION,2
CHECK_ARRAY_CONTAINS_CONTIGUOUS_INTEGERS_DUPLICATES_ALLOWED,ORIGINAL,EXCEPTION,3
CHECK_ARRAY_CONTAINS_CONTIGUOUS_INTEGERS_DUPLICATES_ALLOWED,ORIGINAL,EXCEPTION,4
CHECK_ARRAY_CONTAINS_CONTIGUOUS_INTEGERS_DUPLICATES_ALLOWED,ORIGINAL,EXCEPTION,5
CHECK_ARRAY_CONTAINS_CONTIGUOUS_INTEGERS_DUPLICATES_ALLOWED,ORIGINAL,EXCEPTION,6
CHECK_ARRAY_CONTAINS_CONTIGUOUS_INTEGERS_DUPLICATES_ALLOWED,ORIGINAL,EXCEPTION,7
CHECK_ARRAY_CONTAINS_CONTIGUOUS_INTEGERS_DUPLICATES_ALLOWED,ORIGINAL,EXCEPTION,8
CHECK_ARRAY_CONTAINS_CONTIGUOUS_INTEGERS_DUPLICATES_ALLOWED,ORIGINAL,EXCEPTION,9
FINDING_POWER_PRIME_NUMBER_P_N_1,ORIGINAL,1,0
FINDING_POWER_PRIME_NUMBER_P_N_1,ORIGINAL,0,1
FINDING_POWER_PRIME_NUMBER_P_N_1,ORIGINAL,0,2
FINDING_POWER_PRIME_NUMBER_P_N_1,ORIGINAL,0,3
FINDING_POWER_PRIME_NUMBER_P_N_1,ORIGINAL,0,4
FINDING_POWER_PRIME_NUMBER_P_N_1,ORIGINAL,13,5
FINDING_POWER_PRIME_NUMBER_P_N_1,ORIGINAL,3,6
FINDING_POWER_PRIME_NUMBER_P_N_1,ORIGINAL,0,7
FINDING_POWER_PRIME_NUMBER_P_N_1,ORIGINAL,1,8
FINDING_POWER_PRIME_NUMBER_P_N_1,ORIGINAL,2,9
MOBILE_NUMERIC_KEYPAD_PROBLEM,ORIGINAL,0,0
MOBILE_NUMERIC_KEYPAD_PROBLEM,ORIGINAL,0,1
MOBILE_NUMERIC_KEYPAD_PROBLEM,ORIGINAL,0,2
MOBILE_NUMERIC_KEYPAD_PROBLEM,ORIGINAL,0,3
MOBILE_NUMERIC_KEYPAD_PROBLEM,ORIGINAL,0,4
MOBILE_NUMERIC_KEYPAD_PROBLEM,ORIGINAL,0,5
MOBILE_NUMERIC_KEYPAD_PROBLEM,ORIGINAL,0,6
MOBILE_NUMERIC_KEYPAD_PROBLEM,ORIGINAL,0,7
MOBILE_NUMERIC_KEYPAD_PROBLEM,ORIGINAL,0,8
MOBILE_NUMERIC_KEYPAD_PROBLEM,ORIGINAL,0,9
MODULAR_EXPONENTIATION_POWER_IN_MODULAR_ARITHMETIC,ORIGINAL,5,0
MODULAR_EXPONENTIATION_POWER_IN_MODULAR_ARITHMETIC,ORIGINAL,1,1
MODULAR_EXPONENTIATION_POWER_IN_MODULAR_ARITHMETIC,ORIGINAL,20,2
MODULAR_EXPONENTIATION_POWER_IN_MODULAR_ARITHMETIC,ORIGINAL,0,3
MODULAR_EXPONENTIATION_POWER_IN_MODULAR_ARITHMETIC,ORIGINAL,3,4
MODULAR_EXPONENTIATION_POWER_IN_MODULAR_ARITHMETIC,ORIGINAL,2,5
MODULAR_EXPONENTIATION_POWER_IN_MODULAR_ARITHMETIC,ORIGINAL,16,6
MODULAR_EXPONENTIATION_POWER_IN_MODULAR_ARITHMETIC,ORIGINAL,8,7
MODULAR_EXPONENTIATION_POWER_IN_MODULAR_ARITHMETIC,ORIGINAL,34,8
MODULAR_EXPONENTIATION_POWER_IN_MODULAR_ARITHMETIC,ORIGINAL,29,9
COUNT_NUMBER_OF_WAYS_TO_PARTITION_A_SET_INTO_K_SUBSETS_1,ORIGINAL,EXCEPTION,0
COUNT_NUMBER_OF_WAYS_TO_PARTITION_A_SET_INTO_K_SUBSETS_1,ORIGINAL,EXCEPTION,1
COUNT_NUMBER_OF_WAYS_TO_PARTITION_A_SET_INTO_K_SUBSETS_1,ORIGINAL,EXCEPTION,2
COUNT_NUMBER_OF_WAYS_TO_PARTITION_A_SET_INTO_K_SUBSETS_1,ORIGINAL,EXCEPTION,3
COUNT_NUMBER_OF_WAYS_TO_PARTITION_A_SET_INTO_K_SUBSETS_1,ORIGINAL,EXCEPTION,4
COUNT_NUMBER_OF_WAYS_TO_PARTITION_A_SET_INTO_K_SUBSETS_1,ORIGINAL,EXCEPTION,5
COUNT_NUMBER_OF_WAYS_TO_PARTITION_A_SET_INTO_K_SUBSETS_1,ORIGINAL,EXCEPTION,6
COUNT_NUMBER_OF_WAYS_TO_PARTITION_A_SET_INTO_K_SUBSETS_1,ORIGINAL,EXCEPTION,7
COUNT_NUMBER_OF_WAYS_TO_PARTITION_A_SET_INTO_K_SUBSETS_1,ORIGINAL,EXCEPTION,8
COUNT_NUMBER_OF_WAYS_TO_PARTITION_A_SET_INTO_K_SUBSETS_1,ORIGINAL,EXCEPTION,9
MAXIMUM_GAMES_PLAYED_WINNER,ORIGINAL,EXCEPTION,0
MAXIMUM_GAMES_PLAYED_WINNER,ORIGINAL,EXCEPTION,1
MAXIMUM_GAMES_PLAYED_WINNER,ORIGINAL,EXCEPTION,2
MAXIMUM_GAMES_PLAYED_WINNER,ORIGINAL,EXCEPTION,3
MAXIMUM_GAMES_PLAYED_WINNER,ORIGINAL,EXCEPTION,4
MAXIMUM_GAMES_PLAYED_WINNER,ORIGINAL,EXCEPTION,5
MAXIMUM_GAMES_PLAYED_WINNER,ORIGINAL,EXCEPTION,6
MAXIMUM_GAMES_PLAYED_WINNER,ORIGINAL,EXCEPTION,7
MAXIMUM_GAMES_PLAYED_WINNER,ORIGINAL,EXCEPTION,8
MAXIMUM_GAMES_PLAYED_WINNER,ORIGINAL,EXCEPTION,9
PRODUCT_NODES_K_TH_LEVEL_TREE_REPRESENTED_STRING,ORIGINAL,EXCEPTION,0
PRODUCT_NODES_K_TH_LEVEL_TREE_REPRESENTED_STRING,ORIGINAL,EXCEPTION,1
PRODUCT_NODES_K_TH_LEVEL_TREE_REPRESENTED_STRING,ORIGINAL,EXCEPTION,2
PRODUCT_NODES_K_TH_LEVEL_TREE_REPRESENTED_STRING,ORIGINAL,EXCEPTION,3
PRODUCT_NODES_K_TH_LEVEL_TREE_REPRESENTED_STRING,ORIGINAL,EXCEPTION,4
PRODUCT_NODES_K_TH_LEVEL_TREE_REPRESENTED_STRING,ORIGINAL,EXCEPTION,5
PRODUCT_NODES_K_TH_LEVEL_TREE_REPRESENTED_STRING,ORIGINAL,EXCEPTION,6
PRODUCT_NODES_K_TH_LEVEL_TREE_REPRESENTED_STRING,ORIGINAL,EXCEPTION,7
PRODUCT_NODES_K_TH_LEVEL_TREE_REPRESENTED_STRING,ORIGINAL,EXCEPTION,8
PRODUCT_NODES_K_TH_LEVEL_TREE_REPRESENTED_STRING,ORIGINAL,EXCEPTION,9
MINIMUM_SWAPS_REQUIRED_BRING_ELEMENTS_LESS_EQUAL_K_TOGETHER,ORIGINAL,EXCEPTION,0
MINIMUM_SWAPS_REQUIRED_BRING_ELEMENTS_LESS_EQUAL_K_TOGETHER,ORIGINAL,EXCEPTION,1
MINIMUM_SWAPS_REQUIRED_BRING_ELEMENTS_LESS_EQUAL_K_TOGETHER,ORIGINAL,0,2
MINIMUM_SWAPS_REQUIRED_BRING_ELEMENTS_LESS_EQUAL_K_TOGETHER,ORIGINAL,EXCEPTION,3
MINIMUM_SWAPS_REQUIRED_BRING_ELEMENTS_LESS_EQUAL_K_TOGETHER,ORIGINAL,EXCEPTION,4
MINIMUM_SWAPS_REQUIRED_BRING_ELEMENTS_LESS_EQUAL_K_TOGETHER,ORIGINAL,0,5
MINIMUM_SWAPS_REQUIRED_BRING_ELEMENTS_LESS_EQUAL_K_TOGETHER,ORIGINAL,EXCEPTION,6
MINIMUM_SWAPS_REQUIRED_BRING_ELEMENTS_LESS_EQUAL_K_TOGETHER,ORIGINAL,EXCEPTION,7
MINIMUM_SWAPS_REQUIRED_BRING_ELEMENTS_LESS_EQUAL_K_TOGETHER,ORIGINAL,0,8
MINIMUM_SWAPS_REQUIRED_BRING_ELEMENTS_LESS_EQUAL_K_TOGETHER,ORIGINAL,EXCEPTION,9
DICE_THROW_PROBLEM_1,ORIGINAL,EXCEPTION,0
DICE_THROW_PROBLEM_1,ORIGINAL,EXCEPTION,1
DICE_THROW_PROBLEM_1,ORIGINAL,EXCEPTION,2
DICE_THROW_PROBLEM_1,ORIGINAL,EXCEPTION,3
DICE_THROW_PROBLEM_1,ORIGINAL,EXCEPTION,4
DICE_THROW_PROBLEM_1,ORIGINAL,EXCEPTION,5
DICE_THROW_PROBLEM_1,ORIGINAL,EXCEPTION,6
DICE_THROW_PROBLEM_1,ORIGINAL,EXCEPTION,7
DICE_THROW_PROBLEM_1,ORIGINAL,EXCEPTION,8
DICE_THROW_PROBLEM_1,ORIGINAL,EXCEPTION,9
COUNT_NUMBERS_THAT_DONT_CONTAIN_3,ORIGINAL,67,0
COUNT_NUMBERS_THAT_DONT_CONTAIN_3,ORIGINAL,68,1
COUNT_NUMBERS_THAT_DONT_CONTAIN_3,ORIGINAL,2,2
COUNT_NUMBERS_THAT_DONT_CONTAIN_3,ORIGINAL,26,3
COUNT_NUMBERS_THAT_DONT_CONTAIN_3,ORIGINAL,44,4
COUNT_NUMBERS_THAT_DONT_CONTAIN_3,ORIGINAL,26,5
COUNT_NUMBERS_THAT_DONT_CONTAIN_3,ORIGINAL,26,6
COUNT_NUMBERS_THAT_DONT_CONTAIN_3,ORIGINAL,13,7
COUNT_NUMBERS_THAT_DONT_CONTAIN_3,ORIGINAL,58,8
COUNT_NUMBERS_THAT_DONT_CONTAIN_3,ORIGINAL,57,9
QUERIES_COUNTS_ARRAY_ELEMENTS_VALUES_GIVEN_RANGE,ORIGINAL,0,0
QUERIES_COUNTS_ARRAY_ELEMENTS_VALUES_GIVEN_RANGE,ORIGINAL,0,1
QUERIES_COUNTS_ARRAY_ELEMENTS_VALUES_GIVEN_RANGE,ORIGINAL,0,2
QUERIES_COUNTS_ARRAY_ELEMENTS_VALUES_GIVEN_RANGE,ORIGINAL,0,3
QUERIES_COUNTS_ARRAY_ELEMENTS_VALUES_GIVEN_RANGE,ORIGINAL,1,4
QUERIES_COUNTS_ARRAY_ELEMENTS_VALUES_GIVEN_RANGE,ORIGINAL,0,5
QUERIES_COUNTS_ARRAY_ELEMENTS_VALUES_GIVEN_RANGE,ORIGINAL,0,6
QUERIES_COUNTS_ARRAY_ELEMENTS_VALUES_GIVEN_RANGE,ORIGINAL,0,7
QUERIES_COUNTS_ARRAY_ELEMENTS_VALUES_GIVEN_RANGE,ORIGINAL,0,8
QUERIES_COUNTS_ARRAY_ELEMENTS_VALUES_GIVEN_RANGE,ORIGINAL,0,9
FIND_MAXIMUM_DOT_PRODUCT_TWO_ARRAYS_INSERTION_0S,ORIGINAL,EXCEPTION,0
FIND_MAXIMUM_DOT_PRODUCT_TWO_ARRAYS_INSERTION_0S,ORIGINAL,EXCEPTION,1
FIND_MAXIMUM_DOT_PRODUCT_TWO_ARRAYS_INSERTION_0S,ORIGINAL,EXCEPTION,2
FIND_MAXIMUM_DOT_PRODUCT_TWO_ARRAYS_INSERTION_0S,ORIGINAL,EXCEPTION,3
FIND_MAXIMUM_DOT_PRODUCT_TWO_ARRAYS_INSERTION_0S,ORIGINAL,EXCEPTION,4
FIND_MAXIMUM_DOT_PRODUCT_TWO_ARRAYS_INSERTION_0S,ORIGINAL,EXCEPTION,5
FIND_MAXIMUM_DOT_PRODUCT_TWO_ARRAYS_INSERTION_0S,ORIGINAL,EXCEPTION,6
FIND_MAXIMUM_DOT_PRODUCT_TWO_ARRAYS_INSERTION_0S,ORIGINAL,EXCEPTION,7
FIND_MAXIMUM_DOT_PRODUCT_TWO_ARRAYS_INSERTION_0S,ORIGINAL,EXCEPTION,8
FIND_MAXIMUM_DOT_PRODUCT_TWO_ARRAYS_INSERTION_0S,ORIGINAL,EXCEPTION,9
PROGRAM_AREA_SQUARE,ORIGINAL,2500,0
PROGRAM_AREA_SQUARE,ORIGINAL,4096,1
PROGRAM_AREA_SQUARE,ORIGINAL,8464,2
PROGRAM_AREA_SQUARE,ORIGINAL,529,3
PROGRAM_AREA_SQUARE,ORIGINAL,1444,4
PROGRAM_AREA_SQUARE,ORIGINAL,3025,5
PROGRAM_AREA_SQUARE,ORIGINAL,4489,6
PROGRAM_AREA_SQUARE,ORIGINAL,3136,7
PROGRAM_AREA_SQUARE,ORIGINAL,3600,8
PROGRAM_AREA_SQUARE,ORIGINAL,8100,9
POSSIBLE_FORM_TRIANGLE_ARRAY_VALUES,ORIGINAL,EXCEPTION,0
POSSIBLE_FORM_TRIANGLE_ARRAY_VALUES,ORIGINAL,EXCEPTION,1
POSSIBLE_FORM_TRIANGLE_ARRAY_VALUES,ORIGINAL,EXCEPTION,2
POSSIBLE_FORM_TRIANGLE_ARRAY_VALUES,ORIGINAL,EXCEPTION,3
POSSIBLE_FORM_TRIANGLE_ARRAY_VALUES,ORIGINAL,EXCEPTION,4
POSSIBLE_FORM_TRIANGLE_ARRAY_VALUES,ORIGINAL,EXCEPTION,5
POSSIBLE_FORM_TRIANGLE_ARRAY_VALUES,ORIGINAL,EXCEPTION,6
POSSIBLE_FORM_TRIANGLE_ARRAY_VALUES,ORIGINAL,EXCEPTION,7
POSSIBLE_FORM_TRIANGLE_ARRAY_VALUES,ORIGINAL,EXCEPTION,8
POSSIBLE_FORM_TRIANGLE_ARRAY_VALUES,ORIGINAL,EXCEPTION,9
GIVEN_A_SORTED_AND_ROTATED_ARRAY_FIND_IF_THERE_IS_A_PAIR_WITH_A_GIVEN_SUM_1,ORIGINAL,0,0
GIVEN_A_SORTED_AND_ROTATED_ARRAY_FIND_IF_THERE_IS_A_PAIR_WITH_A_GIVEN_SUM_1,ORIGINAL,0,1
GIVEN_A_SORTED_AND_ROTATED_ARRAY_FIND_IF_THERE_IS_A_PAIR_WITH_A_GIVEN_SUM_1,ORIGINAL,0,2
GIVEN_A_SORTED_AND_ROTATED_ARRAY_FIND_IF_THERE_IS_A_PAIR_WITH_A_GIVEN_SUM_1,ORIGINAL,0,3
GIVEN_A_SORTED_AND_ROTATED_ARRAY_FIND_IF_THERE_IS_A_PAIR_WITH_A_GIVEN_SUM_1,ORIGINAL,4,4
GIVEN_A_SORTED_AND_ROTATED_ARRAY_FIND_IF_THERE_IS_A_PAIR_WITH_A_GIVEN_SUM_1,ORIGINAL,0,5
GIVEN_A_SORTED_AND_ROTATED_ARRAY_FIND_IF_THERE_IS_A_PAIR_WITH_A_GIVEN_SUM_1,ORIGINAL,1,6
GIVEN_A_SORTED_AND_ROTATED_ARRAY_FIND_IF_THERE_IS_A_PAIR_WITH_A_GIVEN_SUM_1,ORIGINAL,0,7
GIVEN_A_SORTED_AND_ROTATED_ARRAY_FIND_IF_THERE_IS_A_PAIR_WITH_A_GIVEN_SUM_1,ORIGINAL,0,8
GIVEN_A_SORTED_AND_ROTATED_ARRAY_FIND_IF_THERE_IS_A_PAIR_WITH_A_GIVEN_SUM_1,ORIGINAL,0,9
FIND_LARGEST_D_IN_ARRAY_SUCH_THAT_A_B_C_D,ORIGINAL,EXCEPTION,0
FIND_LARGEST_D_IN_ARRAY_SUCH_THAT_A_B_C_D,ORIGINAL,EXCEPTION,1
FIND_LARGEST_D_IN_ARRAY_SUCH_THAT_A_B_C_D,ORIGINAL,EXCEPTION,2
FIND_LARGEST_D_IN_ARRAY_SUCH_THAT_A_B_C_D,ORIGINAL,EXCEPTION,3
FIND_LARGEST_D_IN_ARRAY_SUCH_THAT_A_B_C_D,ORIGINAL,EXCEPTION,4
FIND_LARGEST_D_IN_ARRAY_SUCH_THAT_A_B_C_D,ORIGINAL,EXCEPTION,5
FIND_LARGEST_D_IN_ARRAY_SUCH_THAT_A_B_C_D,ORIGINAL,EXCEPTION,6
FIND_LARGEST_D_IN_ARRAY_SUCH_THAT_A_B_C_D,ORIGINAL,EXCEPTION,7
FIND_LARGEST_D_IN_ARRAY_SUCH_THAT_A_B_C_D,ORIGINAL,EXCEPTION,8
FIND_LARGEST_D_IN_ARRAY_SUCH_THAT_A_B_C_D,ORIGINAL,EXCEPTION,9
PAIR_WITH_GIVEN_PRODUCT_SET_1_FIND_IF_ANY_PAIR_EXISTS,ORIGINAL,EXCEPTION,0
PAIR_WITH_GIVEN_PRODUCT_SET_1_FIND_IF_ANY_PAIR_EXISTS,ORIGINAL,EXCEPTION,1
PAIR_WITH_GIVEN_PRODUCT_SET_1_FIND_IF_ANY_PAIR_EXISTS,ORIGINAL,EXCEPTION,2
PAIR_WITH_GIVEN_PRODUCT_SET_1_FIND_IF_ANY_PAIR_EXISTS,ORIGINAL,EXCEPTION,3
PAIR_WITH_GIVEN_PRODUCT_SET_1_FIND_IF_ANY_PAIR_EXISTS,ORIGINAL,EXCEPTION,4
PAIR_WITH_GIVEN_PRODUCT_SET_1_FIND_IF_ANY_PAIR_EXISTS,ORIGINAL,False,5
PAIR_WITH_GIVEN_PRODUCT_SET_1_FIND_IF_ANY_PAIR_EXISTS,ORIGINAL,EXCEPTION,6
PAIR_WITH_GIVEN_PRODUCT_SET_1_FIND_IF_ANY_PAIR_EXISTS,ORIGINAL,EXCEPTION,7
PAIR_WITH_GIVEN_PRODUCT_SET_1_FIND_IF_ANY_PAIR_EXISTS,ORIGINAL,EXCEPTION,8
PAIR_WITH_GIVEN_PRODUCT_SET_1_FIND_IF_ANY_PAIR_EXISTS,ORIGINAL,EXCEPTION,9
PROGRAM_FOR_DEADLOCK_FREE_CONDITION_IN_OPERATING_SYSTEM,ORIGINAL,1369,0
PROGRAM_FOR_DEADLOCK_FREE_CONDITION_IN_OPERATING_SYSTEM,ORIGINAL,165,1
PROGRAM_FOR_DEADLOCK_FREE_CONDITION_IN_OPERATING_SYSTEM,ORIGINAL,51,2
PROGRAM_FOR_DEADLOCK_FREE_CONDITION_IN_OPERATING_SYSTEM,ORIGINAL,2699,3
PROGRAM_FOR_DEADLOCK_FREE_CONDITION_IN_OPERATING_SYSTEM,ORIGINAL,2605,4
PROGRAM_FOR_DEADLOCK_FREE_CONDITION_IN_OPERATING_SYSTEM,ORIGINAL,5761,5
PROGRAM_FOR_DEADLOCK_FREE_CONDITION_IN_OPERATING_SYSTEM,ORIGINAL,89,6
PROGRAM_FOR_DEADLOCK_FREE_CONDITION_IN_OPERATING_SYSTEM,ORIGINAL,61,7
PROGRAM_FOR_DEADLOCK_FREE_CONDITION_IN_OPERATING_SYSTEM,ORIGINAL,1509,8
PROGRAM_FOR_DEADLOCK_FREE_CONDITION_IN_OPERATING_SYSTEM,ORIGINAL,2443,9
FIND_REPEATED_CHARACTER_PRESENT_FIRST_STRING,ORIGINAL,EXCEPTION,0
FIND_REPEATED_CHARACTER_PRESENT_FIRST_STRING,ORIGINAL,EXCEPTION,1
FIND_REPEATED_CHARACTER_PRESENT_FIRST_STRING,ORIGINAL,EXCEPTION,2
FIND_REPEATED_CHARACTER_PRESENT_FIRST_STRING,ORIGINAL,EXCEPTION,3
FIND_REPEATED_CHARACTER_PRESENT_FIRST_STRING,ORIGINAL,EXCEPTION,4
FIND_REPEATED_CHARACTER_PRESENT_FIRST_STRING,ORIGINAL,EXCEPTION,5
FIND_REPEATED_CHARACTER_PRESENT_FIRST_STRING,ORIGINAL,EXCEPTION,6
FIND_REPEATED_CHARACTER_PRESENT_FIRST_STRING,ORIGINAL,EXCEPTION,7
FIND_REPEATED_CHARACTER_PRESENT_FIRST_STRING,ORIGINAL,EXCEPTION,8
FIND_REPEATED_CHARACTER_PRESENT_FIRST_STRING,ORIGINAL,EXCEPTION,9
FLOOR_IN_A_SORTED_ARRAY_1,ORIGINAL,-1,0
FLOOR_IN_A_SORTED_ARRAY_1,ORIGINAL,28,1
FLOOR_IN_A_SORTED_ARRAY_1,ORIGINAL,-1,2
FLOOR_IN_A_SORTED_ARRAY_1,ORIGINAL,-1,3
FLOOR_IN_A_SORTED_ARRAY_1,ORIGINAL,-1,4
FLOOR_IN_A_SORTED_ARRAY_1,ORIGINAL,-1,5
FLOOR_IN_A_SORTED_ARRAY_1,ORIGINAL,-1,6
FLOOR_IN_A_SORTED_ARRAY_1,ORIGINAL,31,7
FLOOR_IN_A_SORTED_ARRAY_1,ORIGINAL,29,8
FLOOR_IN_A_SORTED_ARRAY_1,ORIGINAL,-1,9
FIND_MINIMUM_SUM_FACTORS_NUMBER,ORIGINAL,83,0
FIND_MINIMUM_SUM_FACTORS_NUMBER,ORIGINAL,17,1
FIND_MINIMUM_SUM_FACTORS_NUMBER,ORIGINAL,12,2
FIND_MINIMUM_SUM_FACTORS_NUMBER,ORIGINAL,5,3
FIND_MINIMUM_SUM_FACTORS_NUMBER,ORIGINAL,15,4
FIND_MINIMUM_SUM_FACTORS_NUMBER,ORIGINAL,17,5
FIND_MINIMUM_SUM_FACTORS_NUMBER,ORIGINAL,21,6
