class,mutant,test_index,result_java,result_python,equal_results
FIND_SUM_MODULO_K_FIRST_N_NATURAL_NUMBER,ORIGINAL,4,2211.0,2211.0,True
FIND_SUM_MODULO_K_FIRST_N_NATURAL_NUMBER,ORIGINAL,5,237.0,237.0,True
FIND_SUM_MODULO_K_FIRST_N_NATURAL_NUMBER,ORIGINAL,6,3.0,3.0,True
FIND_SUM_MODULO_K_FIRST_N_NATURAL_NUMBER,ORIGINAL,7,2701.0,2701.0,True
FIND_SUM_MODULO_K_FIRST_N_NATURAL_NUMBER,ORIGINAL,8,388.0,388.0,True
FIND_SUM_MODULO_K_FIRST_N_NATURAL_NUMBER,ORIGINAL,9,465.0,465.0,True
COUNT_NUMBER_OF_WAYS_TO_PARTITION_A_SET_INTO_K_SUBSETS_1,ORIGINAL,0,0.0,NA,False
COUNT_NUMBER_OF_WAYS_TO_PARTITION_A_SET_INTO_K_SUBSETS_1,ORIGINAL,1,1116810752.0,NA,False
COUNT_NUMBER_OF_WAYS_TO_PARTITION_A_SET_INTO_K_SUBSETS_1,ORIGINAL,2,1155630780.0,NA,False
COUNT_NUMBER_OF_WAYS_TO_PARTITION_A_SET_INTO_K_SUBSETS_1,ORIGINAL,3,-1407509576.0,NA,False
COUNT_NUMBER_OF_WAYS_TO_PARTITION_A_SET_INTO_K_SUBSETS_1,ORIGINAL,4,-2067441052.0,NA,False
COUNT_NUMBER_OF_WAYS_TO_PARTITION_A_SET_INTO_K_SUBSETS_1,ORIGINAL,5,0.0,NA,False
COUNT_NUMBER_OF_WAYS_TO_PARTITION_A_SET_INTO_K_SUBSETS_1,ORIGINAL,6,0.0,NA,False
COUNT_NUMBER_OF_WAYS_TO_PARTITION_A_SET_INTO_K_SUBSETS_1,ORIGINAL,7,0.0,NA,False
COUNT_NUMBER_OF_WAYS_TO_PARTITION_A_SET_INTO_K_SUBSETS_1,ORIGINAL,8,0.0,NA,False
COUNT_NUMBER_OF_WAYS_TO_PARTITION_A_SET_INTO_K_SUBSETS_1,ORIGINAL,9,0.0,NA,False
EFFICIENT_SEARCH_IN_AN_ARRAY_WHERE_DIFFERENCE_BETWEEN_ADJACENT_IS_1,ORIGINAL,0,3.0,NA,False
EFFICIENT_SEARCH_IN_AN_ARRAY_WHERE_DIFFERENCE_BETWEEN_ADJACENT_IS_1,ORIGINAL,1,6.0,NA,False
EFFICIENT_SEARCH_IN_AN_ARRAY_WHERE_DIFFERENCE_BETWEEN_ADJACENT_IS_1,ORIGINAL,2,14.0,NA,False
EFFICIENT_SEARCH_IN_AN_ARRAY_WHERE_DIFFERENCE_BETWEEN_ADJACENT_IS_1,ORIGINAL,3,5.0,NA,False
EFFICIENT_SEARCH_IN_AN_ARRAY_WHERE_DIFFERENCE_BETWEEN_ADJACENT_IS_1,ORIGINAL,4,-1.0,NA,False
EFFICIENT_SEARCH_IN_AN_ARRAY_WHERE_DIFFERENCE_BETWEEN_ADJACENT_IS_1,ORIGINAL,5,-1.0,NA,False
EFFICIENT_SEARCH_IN_AN_ARRAY_WHERE_DIFFERENCE_BETWEEN_ADJACENT_IS_1,ORIGINAL,6,-1.0,NA,False
EFFICIENT_SEARCH_IN_AN_ARRAY_WHERE_DIFFERENCE_BETWEEN_ADJACENT_IS_1,ORIGINAL,7,-1.0,NA,False
EFFICIENT_SEARCH_IN_AN_ARRAY_WHERE_DIFFERENCE_BETWEEN_ADJACENT_IS_1,ORIGINAL,8,21.0,NA,False
EFFICIENT_SEARCH_IN_AN_ARRAY_WHERE_DIFFERENCE_BETWEEN_ADJACENT_IS_1,ORIGINAL,9,-1.0,NA,False
K_TH_LARGEST_SUM_CONTIGUOUS_SUBARRAY,ORIGINAL,0,157.0,NA,False
K_TH_LARGEST_SUM_CONTIGUOUS_SUBARRAY,ORIGINAL,1,166.0,NA,False
K_TH_LARGEST_SUM_CONTIGUOUS_SUBARRAY,ORIGINAL,2,5.0,NA,False
K_TH_LARGEST_SUM_CONTIGUOUS_SUBARRAY,ORIGINAL,3,508.0,NA,False
K_TH_LARGEST_SUM_CONTIGUOUS_SUBARRAY,ORIGINAL,4,-86.0,NA,False
K_TH_LARGEST_SUM_CONTIGUOUS_SUBARRAY,ORIGINAL,5,3.0,NA,False
K_TH_LARGEST_SUM_CONTIGUOUS_SUBARRAY,ORIGINAL,6,721.0,NA,False
K_TH_LARGEST_SUM_CONTIGUOUS_SUBARRAY,ORIGINAL,7,36.0,NA,False
K_TH_LARGEST_SUM_CONTIGUOUS_SUBARRAY,ORIGINAL,8,0.0,NA,False
K_TH_LARGEST_SUM_CONTIGUOUS_SUBARRAY,ORIGINAL,9,1041.0,NA,False
CHECK_POSSIBLE_TRANSFORM_ONE_STRING_ANOTHER,ORIGINAL,0,true,NA,False
CHECK_POSSIBLE_TRANSFORM_ONE_STRING_ANOTHER,ORIGINAL,1,false,NA,False
CHECK_POSSIBLE_TRANSFORM_ONE_STRING_ANOTHER,ORIGINAL,2,false,NA,False
CHECK_POSSIBLE_TRANSFORM_ONE_STRING_ANOTHER,ORIGINAL,3,false,NA,False
CHECK_POSSIBLE_TRANSFORM_ONE_STRING_ANOTHER,ORIGINAL,4,true,NA,False
CHECK_POSSIBLE_TRANSFORM_ONE_STRING_ANOTHER,ORIGINAL,5,false,NA,False
CHECK_POSSIBLE_TRANSFORM_ONE_STRING_ANOTHER,ORIGINAL,6,false,NA,False
CHECK_POSSIBLE_TRANSFORM_ONE_STRING_ANOTHER,ORIGINAL,7,false,NA,False
CHECK_POSSIBLE_TRANSFORM_ONE_STRING_ANOTHER,ORIGINAL,8,true,NA,False
CHECK_POSSIBLE_TRANSFORM_ONE_STRING_ANOTHER,ORIGINAL,9,false,NA,False
COUNT_TRAILING_ZEROES_FACTORIAL_NUMBER,ORIGINAL,0,1.0,1.0,True
COUNT_TRAILING_ZEROES_FACTORIAL_NUMBER,ORIGINAL,1,9.0,9.0,True
COUNT_TRAILING_ZEROES_FACTORIAL_NUMBER,ORIGINAL,2,12.0,12.0,True
COUNT_TRAILING_ZEROES_FACTORIAL_NUMBER,ORIGINAL,3,7.0,7.0,True
COUNT_TRAILING_ZEROES_FACTORIAL_NUMBER,ORIGINAL,4,8.0,8.0,True
COUNT_TRAILING_ZEROES_FACTORIAL_NUMBER,ORIGINAL,5,12.0,12.0,True
COUNT_TRAILING_ZEROES_FACTORIAL_NUMBER,ORIGINAL,6,7.0,7.0,True
COUNT_TRAILING_ZEROES_FACTORIAL_NUMBER,ORIGINAL,7,10.0,10.0,True
COUNT_TRAILING_ZEROES_FACTORIAL_NUMBER,ORIGINAL,8,0.0,0.0,True
COUNT_TRAILING_ZEROES_FACTORIAL_NUMBER,ORIGINAL,9,18.0,18.0,True
MAXIMUM_BINOMIAL_COEFFICIENT_TERM_VALUE,ORIGINAL,0,1352078.0,NA,False
MAXIMUM_BINOMIAL_COEFFICIENT_TERM_VALUE,ORIGINAL,1,1260625090.0,NA,False
MAXIMUM_BINOMIAL_COEFFICIENT_TERM_VALUE,ORIGINAL,2,2133403680.0,NA,False
MAXIMUM_BINOMIAL_COEFFICIENT_TERM_VALUE,ORIGINAL,3,1986528844.0,NA,False
MAXIMUM_BINOMIAL_COEFFICIENT_TERM_VALUE,ORIGINAL,4,2049191048.0,NA,False
MAXIMUM_BINOMIAL_COEFFICIENT_TERM_VALUE,ORIGINAL,5,1203322288.0,NA,False
MAXIMUM_BINOMIAL_COEFFICIENT_TERM_VALUE,ORIGINAL,6,10400600.0,NA,False
MAXIMUM_BINOMIAL_COEFFICIENT_TERM_VALUE,ORIGINAL,7,2103721700.0,NA,False
MAXIMUM_BINOMIAL_COEFFICIENT_TERM_VALUE,ORIGINAL,8,2128885064.0,NA,False
MAXIMUM_BINOMIAL_COEFFICIENT_TERM_VALUE,ORIGINAL,9,708930508.0,NA,False
BREAK_NUMBER_THREE_PARTS_1,ORIGINAL,0,2628.0,2628.0,True
BREAK_NUMBER_THREE_PARTS_1,ORIGINAL,1,2628.0,2628.0,True
BREAK_NUMBER_THREE_PARTS_1,ORIGINAL,2,703.0,703.0,True
BREAK_NUMBER_THREE_PARTS_1,ORIGINAL,3,10.0,10.0,True
BREAK_NUMBER_THREE_PARTS_1,ORIGINAL,4,4851.0,4851.0,True
BREAK_NUMBER_THREE_PARTS_1,ORIGINAL,5,2485.0,2485.0,True
BREAK_NUMBER_THREE_PARTS_1,ORIGINAL,6,136.0,136.0,True
BREAK_NUMBER_THREE_PARTS_1,ORIGINAL,7,1225.0,1225.0,True
BREAK_NUMBER_THREE_PARTS_1,ORIGINAL,8,3081.0,3081.0,True
BREAK_NUMBER_THREE_PARTS_1,ORIGINAL,9,28.0,28.0,True
K_TH_PRIME_FACTOR_GIVEN_NUMBER,ORIGINAL,0,-1.0,NA,False
K_TH_PRIME_FACTOR_GIVEN_NUMBER,ORIGINAL,1,3.0,NA,False
K_TH_PRIME_FACTOR_GIVEN_NUMBER,ORIGINAL,2,2.0,NA,False
K_TH_PRIME_FACTOR_GIVEN_NUMBER,ORIGINAL,3,3.0,NA,False
K_TH_PRIME_FACTOR_GIVEN_NUMBER,ORIGINAL,4,3.0,NA,False
K_TH_PRIME_FACTOR_GIVEN_NUMBER,ORIGINAL,5,-1.0,NA,False
K_TH_PRIME_FACTOR_GIVEN_NUMBER,ORIGINAL,6,-1.0,NA,False
K_TH_PRIME_FACTOR_GIVEN_NUMBER,ORIGINAL,7,-1.0,NA,False
K_TH_PRIME_FACTOR_GIVEN_NUMBER,ORIGINAL,8,-1.0,NA,False
K_TH_PRIME_FACTOR_GIVEN_NUMBER,ORIGINAL,9,-1.0,NA,False
BELL_NUMBERS_NUMBER_OF_WAYS_TO_PARTITION_A_SET,ORIGINAL,0,2069977973.0,NA,False
BELL_NUMBERS_NUMBER_OF_WAYS_TO_PARTITION_A_SET,ORIGINAL,1,-1763201709.0,NA,False
BELL_NUMBERS_NUMBER_OF_WAYS_TO_PARTITION_A_SET,ORIGINAL,2,21147.0,NA,False
BELL_NUMBERS_NUMBER_OF_WAYS_TO_PARTITION_A_SET,ORIGINAL,3,738398889.0,NA,False
BELL_NUMBERS_NUMBER_OF_WAYS_TO_PARTITION_A_SET,ORIGINAL,4,15.0,NA,False
BELL_NUMBERS_NUMBER_OF_WAYS_TO_PARTITION_A_SET,ORIGINAL,5,-1175933868.0,NA,False
BELL_NUMBERS_NUMBER_OF_WAYS_TO_PARTITION_A_SET,ORIGINAL,6,264379229.0,NA,False
BELL_NUMBERS_NUMBER_OF_WAYS_TO_PARTITION_A_SET,ORIGINAL,7,-1364046422.0,NA,False
BELL_NUMBERS_NUMBER_OF_WAYS_TO_PARTITION_A_SET,ORIGINAL,8,-1403395719.0,NA,False
BELL_NUMBERS_NUMBER_OF_WAYS_TO_PARTITION_A_SET,ORIGINAL,9,203.0,NA,False
FINDING_POWER_PRIME_NUMBER_P_N_1,ORIGINAL,0,1.0,1.0,True
FINDING_POWER_PRIME_NUMBER_P_N_1,ORIGINAL,1,0.0,0.0,True
FINDING_POWER_PRIME_NUMBER_P_N_1,ORIGINAL,2,0.0,0.0,True
FINDING_POWER_PRIME_NUMBER_P_N_1,ORIGINAL,3,0.0,0.0,True
FINDING_POWER_PRIME_NUMBER_P_N_1,ORIGINAL,4,0.0,0.0,True
FINDING_POWER_PRIME_NUMBER_P_N_1,ORIGINAL,5,13.0,13.0,True
FINDING_POWER_PRIME_NUMBER_P_N_1,ORIGINAL,6,3.0,3.0,True
FINDING_POWER_PRIME_NUMBER_P_N_1,ORIGINAL,7,0.0,0.0,True
FINDING_POWER_PRIME_NUMBER_P_N_1,ORIGINAL,8,1.0,1.0,True
FINDING_POWER_PRIME_NUMBER_P_N_1,ORIGINAL,9,2.0,2.0,True
CASSINIS_IDENTITY,ORIGINAL,0,-1.0,-1.0,True
CASSINIS_IDENTITY,ORIGINAL,1,1.0,1.0,True
CASSINIS_IDENTITY,ORIGINAL,2,1.0,1.0,True
CASSINIS_IDENTITY,ORIGINAL,3,1.0,1.0,True
CASSINIS_IDENTITY,ORIGINAL,4,1.0,1.0,True
CASSINIS_IDENTITY,ORIGINAL,5,-1.0,-1.0,True
CASSINIS_IDENTITY,ORIGINAL,6,-1.0,-1.0,True
CASSINIS_IDENTITY,ORIGINAL,7,1.0,1.0,True
CASSINIS_IDENTITY,ORIGINAL,8,-1.0,-1.0,True
CASSINIS_IDENTITY,ORIGINAL,9,1.0,1.0,True
NUMBER_OF_BINARY_TREES_FOR_GIVEN_PREORDER_SEQUENCE_LENGTH,ORIGINAL,0,351484988.0,NA,False
NUMBER_OF_BINARY_TREES_FOR_GIVEN_PREORDER_SEQUENCE_LENGTH,ORIGINAL,1,-107241284.0,NA,False
NUMBER_OF_BINARY_TREES_FOR_GIVEN_PREORDER_SEQUENCE_LENGTH,ORIGINAL,2,9694845.0,NA,False
NUMBER_OF_BINARY_TREES_FOR_GIVEN_PREORDER_SEQUENCE_LENGTH,ORIGINAL,3,58786.0,NA,False
NUMBER_OF_BINARY_TREES_FOR_GIVEN_PREORDER_SEQUENCE_LENGTH,ORIGINAL,4,58786.0,NA,False
NUMBER_OF_BINARY_TREES_FOR_GIVEN_PREORDER_SEQUENCE_LENGTH,ORIGINAL,5,9694845.0,NA,False
NUMBER_OF_BINARY_TREES_FOR_GIVEN_PREORDER_SEQUENCE_LENGTH,ORIGINAL,6,-650538190.0,NA,False
NUMBER_OF_BINARY_TREES_FOR_GIVEN_PREORDER_SEQUENCE_LENGTH,ORIGINAL,7,-1076489466.0,NA,False
NUMBER_OF_BINARY_TREES_FOR_GIVEN_PREORDER_SEQUENCE_LENGTH,ORIGINAL,8,992169208.0,NA,False
NUMBER_OF_BINARY_TREES_FOR_GIVEN_PREORDER_SEQUENCE_LENGTH,ORIGINAL,9,1063564208.0,NA,False
FIND_MINIMUM_DIFFERENCE_PAIR,ORIGINAL,0,0.0,NA,False
FIND_MINIMUM_DIFFERENCE_PAIR,ORIGINAL,1,0.0,NA,False
FIND_MINIMUM_DIFFERENCE_PAIR,ORIGINAL,2,0.0,NA,False
FIND_MINIMUM_DIFFERENCE_PAIR,ORIGINAL,3,1.0,NA,False
FIND_MINIMUM_DIFFERENCE_PAIR,ORIGINAL,4,10.0,NA,False
FIND_MINIMUM_DIFFERENCE_PAIR,ORIGINAL,5,0.0,NA,False
FIND_MINIMUM_DIFFERENCE_PAIR,ORIGINAL,6,0.0,NA,False
FIND_MINIMUM_DIFFERENCE_PAIR,ORIGINAL,7,0.0,NA,False
FIND_MINIMUM_DIFFERENCE_PAIR,ORIGINAL,8,0.0,NA,False
FIND_MINIMUM_DIFFERENCE_PAIR,ORIGINAL,9,0.0,NA,False
MULTIPLY_TWO_NUMBERS_WITHOUT_USING_MULTIPLY_DIVISION_BITWISE_OPERATORS_AND_NO_LOOPS,ORIGINAL,0,1692.0,1692.0,True
MULTIPLY_TWO_NUMBERS_WITHOUT_USING_MULTIPLY_DIVISION_BITWISE_OPERATORS_AND_NO_LOOPS,ORIGINAL,1,828.0,828.0,True
MULTIPLY_TWO_NUMBERS_WITHOUT_USING_MULTIPLY_DIVISION_BITWISE_OPERATORS_AND_NO_LOOPS,ORIGINAL,2,528.0,528.0,True
MULTIPLY_TWO_NUMBERS_WITHOUT_USING_MULTIPLY_DIVISION_BITWISE_OPERATORS_AND_NO_LOOPS,ORIGINAL,3,6900.0,6900.0,True
MULTIPLY_TWO_NUMBERS_WITHOUT_USING_MULTIPLY_DIVISION_BITWISE_OPERATORS_AND_NO_LOOPS,ORIGINAL,4,1075.0,1075.0,True
MULTIPLY_TWO_NUMBERS_WITHOUT_USING_MULTIPLY_DIVISION_BITWISE_OPERATORS_AND_NO_LOOPS,ORIGINAL,5,1824.0,1824.0,True
MULTIPLY_TWO_NUMBERS_WITHOUT_USING_MULTIPLY_DIVISION_BITWISE_OPERATORS_AND_NO_LOOPS,ORIGINAL,6,1767.0,1767.0,True
MULTIPLY_TWO_NUMBERS_WITHOUT_USING_MULTIPLY_DIVISION_BITWISE_OPERATORS_AND_NO_LOOPS,ORIGINAL,7,136.0,136.0,True
MULTIPLY_TWO_NUMBERS_WITHOUT_USING_MULTIPLY_DIVISION_BITWISE_OPERATORS_AND_NO_LOOPS,ORIGINAL,8,912.0,912.0,True
MULTIPLY_TWO_NUMBERS_WITHOUT_USING_MULTIPLY_DIVISION_BITWISE_OPERATORS_AND_NO_LOOPS,ORIGINAL,9,5180.0,5180.0,True
COMPUTE_NCR_P_SET_1_INTRODUCTION_AND_DYNAMIC_PROGRAMMING_SOLUTION,ORIGINAL,0,50.0,NA,False
COMPUTE_NCR_P_SET_1_INTRODUCTION_AND_DYNAMIC_PROGRAMMING_SOLUTION,ORIGINAL,1,80.0,NA,False
COMPUTE_NCR_P_SET_1_INTRODUCTION_AND_DYNAMIC_PROGRAMMING_SOLUTION,ORIGINAL,2,0.0,NA,False
COMPUTE_NCR_P_SET_1_INTRODUCTION_AND_DYNAMIC_PROGRAMMING_SOLUTION,ORIGINAL,3,0.0,NA,False
COMPUTE_NCR_P_SET_1_INTRODUCTION_AND_DYNAMIC_PROGRAMMING_SOLUTION,ORIGINAL,4,0.0,NA,False
COMPUTE_NCR_P_SET_1_INTRODUCTION_AND_DYNAMIC_PROGRAMMING_SOLUTION,ORIGINAL,5,2.0,NA,False
COMPUTE_NCR_P_SET_1_INTRODUCTION_AND_DYNAMIC_PROGRAMMING_SOLUTION,ORIGINAL,6,0.0,NA,False
COMPUTE_NCR_P_SET_1_INTRODUCTION_AND_DYNAMIC_PROGRAMMING_SOLUTION,ORIGINAL,7,0.0,NA,False
COMPUTE_NCR_P_SET_1_INTRODUCTION_AND_DYNAMIC_PROGRAMMING_SOLUTION,ORIGINAL,8,0.0,NA,False
COMPUTE_NCR_P_SET_1_INTRODUCTION_AND_DYNAMIC_PROGRAMMING_SOLUTION,ORIGINAL,9,12.0,NA,False
FIND_THE_MINIMUM_DISTANCE_BETWEEN_TWO_NUMBERS_1,ORIGINAL,0,11.0,NA,False
FIND_THE_MINIMUM_DISTANCE_BETWEEN_TWO_NUMBERS_1,ORIGINAL,1,4.0,NA,False
FIND_THE_MINIMUM_DISTANCE_BETWEEN_TWO_NUMBERS_1,ORIGINAL,2,2147483647.0,NA,False
FIND_THE_MINIMUM_DISTANCE_BETWEEN_TWO_NUMBERS_1,ORIGINAL,3,12.0,NA,False
FIND_THE_MINIMUM_DISTANCE_BETWEEN_TWO_NUMBERS_1,ORIGINAL,4,1.0,NA,False
FIND_THE_MINIMUM_DISTANCE_BETWEEN_TWO_NUMBERS_1,ORIGINAL,5,1.0,NA,False
FIND_THE_MINIMUM_DISTANCE_BETWEEN_TWO_NUMBERS_1,ORIGINAL,6,18.0,NA,False
FIND_THE_MINIMUM_DISTANCE_BETWEEN_TWO_NUMBERS_1,ORIGINAL,7,2147483647.0,NA,False
FIND_THE_MINIMUM_DISTANCE_BETWEEN_TWO_NUMBERS_1,ORIGINAL,8,2147483647.0,NA,False
FIND_THE_MINIMUM_DISTANCE_BETWEEN_TWO_NUMBERS_1,ORIGINAL,9,2147483647.0,NA,False
ELEMENTS_TO_BE_ADDED_SO_THAT_ALL_ELEMENTS_OF_A_RANGE_ARE_PRESENT_IN_ARRAY,ORIGINAL,0,51.0,NA,False
ELEMENTS_TO_BE_ADDED_SO_THAT_ALL_ELEMENTS_OF_A_RANGE_ARE_PRESENT_IN_ARRAY,ORIGINAL,1,112.0,NA,False
ELEMENTS_TO_BE_ADDED_SO_THAT_ALL_ELEMENTS_OF_A_RANGE_ARE_PRESENT_IN_ARRAY,ORIGINAL,2,0.0,NA,False
ELEMENTS_TO_BE_ADDED_SO_THAT_ALL_ELEMENTS_OF_A_RANGE_ARE_PRESENT_IN_ARRAY,ORIGINAL,3,34.0,NA,False
ELEMENTS_TO_BE_ADDED_SO_THAT_ALL_ELEMENTS_OF_A_RANGE_ARE_PRESENT_IN_ARRAY,ORIGINAL,4,115.0,NA,False
ELEMENTS_TO_BE_ADDED_SO_THAT_ALL_ELEMENTS_OF_A_RANGE_ARE_PRESENT_IN_ARRAY,ORIGINAL,5,0.0,NA,False
ELEMENTS_TO_BE_ADDED_SO_THAT_ALL_ELEMENTS_OF_A_RANGE_ARE_PRESENT_IN_ARRAY,ORIGINAL,6,42.0,NA,False
ELEMENTS_TO_BE_ADDED_SO_THAT_ALL_ELEMENTS_OF_A_RANGE_ARE_PRESENT_IN_ARRAY,ORIGINAL,7,144.0,NA,False
ELEMENTS_TO_BE_ADDED_SO_THAT_ALL_ELEMENTS_OF_A_RANGE_ARE_PRESENT_IN_ARRAY,ORIGINAL,8,0.0,NA,False
ELEMENTS_TO_BE_ADDED_SO_THAT_ALL_ELEMENTS_OF_A_RANGE_ARE_PRESENT_IN_ARRAY,ORIGINAL,9,16.0,NA,False
FIND_SUM_EVEN_INDEX_BINOMIAL_COEFFICIENTS,ORIGINAL,0,131072.0,NA,False
FIND_SUM_EVEN_INDEX_BINOMIAL_COEFFICIENTS,ORIGINAL,1,0.0,NA,False
FIND_SUM_EVEN_INDEX_BINOMIAL_COEFFICIENTS,ORIGINAL,2,0.0,NA,False
FIND_SUM_EVEN_INDEX_BINOMIAL_COEFFICIENTS,ORIGINAL,3,65536.0,NA,False
FIND_SUM_EVEN_INDEX_BINOMIAL_COEFFICIENTS,ORIGINAL,4,0.0,NA,False
FIND_SUM_EVEN_INDEX_BINOMIAL_COEFFICIENTS,ORIGINAL,5,0.0,NA,False
FIND_SUM_EVEN_INDEX_BINOMIAL_COEFFICIENTS,ORIGINAL,6,33554432.0,NA,False
FIND_SUM_EVEN_INDEX_BINOMIAL_COEFFICIENTS,ORIGINAL,7,0.0,NA,False
FIND_SUM_EVEN_INDEX_BINOMIAL_COEFFICIENTS,ORIGINAL,8,0.0,NA,False
FIND_SUM_EVEN_INDEX_BINOMIAL_COEFFICIENTS,ORIGINAL,9,0.0,NA,False
FREQUENT_ELEMENT_ARRAY,ORIGINAL,0,51.0,NA,False
FREQUENT_ELEMENT_ARRAY,ORIGINAL,1,-74.0,NA,False
FREQUENT_ELEMENT_ARRAY,ORIGINAL,2,0.0,NA,False
FREQUENT_ELEMENT_ARRAY,ORIGINAL,3,31.0,NA,False
FREQUENT_ELEMENT_ARRAY,ORIGINAL,4,-52.0,NA,False
FREQUENT_ELEMENT_ARRAY,ORIGINAL,5,0.0,NA,False
FREQUENT_ELEMENT_ARRAY,ORIGINAL,6,9.0,NA,False
FREQUENT_ELEMENT_ARRAY,ORIGINAL,7,-42.0,NA,False
FREQUENT_ELEMENT_ARRAY,ORIGINAL,8,0.0,NA,False
FREQUENT_ELEMENT_ARRAY,ORIGINAL,9,4.0,NA,False
FIND_REPETITIVE_ELEMENT_1_N_1,ORIGINAL,0,102.0,102.0,True
FIND_REPETITIVE_ELEMENT_1_N_1,ORIGINAL,1,-376.0,-376.0,True
FIND_REPETITIVE_ELEMENT_1_N_1,ORIGINAL,2,-28.0,-28.0,True
FIND_REPETITIVE_ELEMENT_1_N_1,ORIGINAL,3,1508.0,1508.0,True
FIND_REPETITIVE_ELEMENT_1_N_1,ORIGINAL,4,-890.0,-890.0,True
FIND_REPETITIVE_ELEMENT_1_N_1,ORIGINAL,5,-290.0,-290.0,True
FIND_REPETITIVE_ELEMENT_1_N_1,ORIGINAL,6,1060.0,1060.0,True
FIND_REPETITIVE_ELEMENT_1_N_1,ORIGINAL,7,-13.0,-13.0,True
FIND_REPETITIVE_ELEMENT_1_N_1,ORIGINAL,8,-102.0,-102.0,True
FIND_REPETITIVE_ELEMENT_1_N_1,ORIGINAL,9,497.0,497.0,True
COUNT_POSSIBLE_DECODINGS_GIVEN_DIGIT_SEQUENCE_1,ORIGINAL,0,1.0,NA,False
COUNT_POSSIBLE_DECODINGS_GIVEN_DIGIT_SEQUENCE_1,ORIGINAL,1,0.0,NA,False
COUNT_POSSIBLE_DECODINGS_GIVEN_DIGIT_SEQUENCE_1,ORIGINAL,2,0.0,NA,False
COUNT_POSSIBLE_DECODINGS_GIVEN_DIGIT_SEQUENCE_1,ORIGINAL,3,1.0,NA,False
COUNT_POSSIBLE_DECODINGS_GIVEN_DIGIT_SEQUENCE_1,ORIGINAL,4,0.0,NA,False
COUNT_POSSIBLE_DECODINGS_GIVEN_DIGIT_SEQUENCE_1,ORIGINAL,5,5.0,NA,False
COUNT_POSSIBLE_DECODINGS_GIVEN_DIGIT_SEQUENCE_1,ORIGINAL,6,0.0,NA,False
COUNT_POSSIBLE_DECODINGS_GIVEN_DIGIT_SEQUENCE_1,ORIGINAL,7,0.0,NA,False
COUNT_POSSIBLE_DECODINGS_GIVEN_DIGIT_SEQUENCE_1,ORIGINAL,8,0.0,NA,False
COUNT_POSSIBLE_DECODINGS_GIVEN_DIGIT_SEQUENCE_1,ORIGINAL,9,1.0,NA,False
COUNT_PAIRS_DIFFERENCE_EQUAL_K,ORIGINAL,0,3.0,NA,False
COUNT_PAIRS_DIFFERENCE_EQUAL_K,ORIGINAL,1,0.0,NA,False
COUNT_PAIRS_DIFFERENCE_EQUAL_K,ORIGINAL,2,0.0,NA,False
COUNT_PAIRS_DIFFERENCE_EQUAL_K,ORIGINAL,3,3.0,NA,False
COUNT_PAIRS_DIFFERENCE_EQUAL_K,ORIGINAL,4,0.0,NA,False
COUNT_PAIRS_DIFFERENCE_EQUAL_K,ORIGINAL,5,0.0,NA,False
COUNT_PAIRS_DIFFERENCE_EQUAL_K,ORIGINAL,6,2.0,NA,False
COUNT_PAIRS_DIFFERENCE_EQUAL_K,ORIGINAL,7,0.0,NA,False
COUNT_PAIRS_DIFFERENCE_EQUAL_K,ORIGINAL,8,0.0,NA,False
COUNT_PAIRS_DIFFERENCE_EQUAL_K,ORIGINAL,9,3.0,NA,False
CHECK_WHETHER_GIVEN_DEGREES_VERTICES_REPRESENT_GRAPH_TREE,ORIGINAL,0,true,True,True
CHECK_WHETHER_GIVEN_DEGREES_VERTICES_REPRESENT_GRAPH_TREE,ORIGINAL,1,true,True,True
CHECK_WHETHER_GIVEN_DEGREES_VERTICES_REPRESENT_GRAPH_TREE,ORIGINAL,2,false,False,True
CHECK_WHETHER_GIVEN_DEGREES_VERTICES_REPRESENT_GRAPH_TREE,ORIGINAL,3,true,True,True
CHECK_WHETHER_GIVEN_DEGREES_VERTICES_REPRESENT_GRAPH_TREE,ORIGINAL,4,true,True,True
CHECK_WHETHER_GIVEN_DEGREES_VERTICES_REPRESENT_GRAPH_TREE,ORIGINAL,5,false,False,True
CHECK_WHETHER_GIVEN_DEGREES_VERTICES_REPRESENT_GRAPH_TREE,ORIGINAL,6,false,False,True
CHECK_WHETHER_GIVEN_DEGREES_VERTICES_REPRESENT_GRAPH_TREE,ORIGINAL,7,false,False,True
CHECK_WHETHER_GIVEN_DEGREES_VERTICES_REPRESENT_GRAPH_TREE,ORIGINAL,8,false,False,True
CHECK_WHETHER_GIVEN_DEGREES_VERTICES_REPRESENT_GRAPH_TREE,ORIGINAL,9,false,False,True
PROGRAM_FOR_FACTORIAL_OF_A_NUMBER_1,ORIGINAL,0,0.0,0.0,True
PROGRAM_FOR_FACTORIAL_OF_A_NUMBER_1,ORIGINAL,1,-1375731712.0,0.0,False
PROGRAM_FOR_FACTORIAL_OF_A_NUMBER_1,ORIGINAL,2,862453760.0,0.0,False
PROGRAM_FOR_FACTORIAL_OF_A_NUMBER_1,ORIGINAL,3,0.0,0.0,True
PROGRAM_FOR_FACTORIAL_OF_A_NUMBER_1,ORIGINAL,4,0.0,0.0,True
PROGRAM_FOR_FACTORIAL_OF_A_NUMBER_1,ORIGINAL,5,0.0,0.0,True
PROGRAM_FOR_FACTORIAL_OF_A_NUMBER_1,ORIGINAL,6,0.0,0.0,True
